video_id,title,published_at,view_count,like_count,comment_count,tags,category_id,duration
If0XmziA2MU,eXPLOSION! - BALATRO #20,2024-04-04,7913,675,35,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,eXPLOSION! - BALATRO #20",20,PT48M35S
6wKQU9nAnz4,VOID - The Binding Of Isaac: Repentance #1008,2024-04-04,33032,3095,143,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,VOID - The Binding Of Isaac: Repentance #1008",20,PT38M16S
7taU8jRL6tM,THE LEGENDARY CANIO! - BALATRO #19,2024-04-03,8059,592,16,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,THE LEGENDARY CANIO! - BALATRO #19",20,PT54M7S
N7qB0G6sfwg,THE GREED ARMY - The Binding Of Isaac: Repentance #1007,2024-04-03,32893,2934,101,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,THE GREED ARMY - The Binding Of Isaac: Repentance #1007",20,PT27M53S
xnW3Osl9DX4,DOUBLE SHARP - BALATRO #18,2024-04-02,7438,513,13,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,DOUBLE SHARP - BALATRO #18",20,PT53M34S
_lJNZcSZBJI,The new new new new STRONGEST RUN of the year! - The Binding Of Isaac: Repentance #1006,2024-04-02,200859,7296,356,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,The new new new new STRONGEST RUN of the year! - The Binding Of Isaac: Repentance #1006",20,PT1H21M13S
AzsA3A4USbE,MADNESS!! - BALATRO #17,2024-04-01,6466,443,14,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,MADNESS!! - BALATRO #17",20,PT42M53S
hG85zZNjA5Q,THE ROCK RETURNS - The Binding Of Isaac: Repentance #1005,2024-04-01,60779,3403,287,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,THE ROCK RETURNS - The Binding Of Isaac: Repentance #1005",20,PT56M39S
P8RiggkFR5g,INFINITE STEEL DECK! - BALATRO #16,2024-03-31,9362,711,31,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,INFINITE STEEL DECK! - BALATRO #16",20,PT1H13M4S
j3tt8eFRp0o,RISEN - The Binding Of Isaac: Repentance #1004,2024-03-31,39170,2749,158,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,RISEN - The Binding Of Isaac: Repentance #1004",20,PT52M20S
kvt1lLjAlJM,SOY ON THE ROCKS - The Binding Of Isaac: Repentance #1003,2024-03-30,77101,4401,177,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,SOY ON THE ROCKS - The Binding Of Isaac: Repentance #1003",20,PT48M6S
urG6fWmtYTY,One of the BEST synergies in Balatro! pt. 2 - BALATRO #15,2024-03-29,5899,420,13,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,One of the BEST synergies in Balatro! pt. 2 - BALATRO #15",20,PT22M28S
J1OCtEB-4o4,A ROCKY START - The Binding Of Isaac: Repentance #1002,2024-03-29,45422,3591,147,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,A ROCKY START - The Binding Of Isaac: Repentance #1002",20,PT42M10S
1ZkRck3KD-8,Infinite Soul Heart FARM! - The Binding Of Isaac: Repentance #1001,2024-03-28,36779,3077,124,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,Infinite Soul Heart FARM! - The Binding Of Isaac: Repentance #1001",20,PT30M48S
l7DNx6i5nuo,One of the BEST synergies in Balatro! - BALATRO #14,2024-03-27,9278,592,33,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,One of the BEST synergies in Balatro! - BALATRO #14",20,PT38M36S
LEkWTsIJNFE,1000,2024-03-27,63072,6687,277,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,1000",20,PT1H6M42S
uPDr83WzvG0,IS THIS IT?! INFINITE GLASS CARDS DECK! Hunting for my first HUGE SCORE! - BALATRO #13,2024-03-26,9429,875,75,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,IS THIS IT?! INFINITE GLASS CARDS DECK! Hunting for my first HUGE SCORE! - BALATRO #13",20,PT33M7S
VhDtrWJoi5o,STRENGTH THROUGH SACRIFICE - The Binding Of Isaac: Repentance #999,2024-03-26,32415,3048,133,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,STRENGTH THROUGH SACRIFICE - The Binding Of Isaac: Repentance #999",20,PT32M48S
xDwhyYDeLbY,INFINITE RED SEALS?! Hunting for my first HUGE SCORE! - BALATRO #12,2024-03-25,10376,750,29,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,INFINITE RED SEALS?! Hunting for my first HUGE SCORE! - BALATRO #12",20,PT55M17S
zxQEzCdPqHk,The BEST Combo for GODHEAD! - The Binding Of Isaac: Repentance #998,2024-03-25,80843,4333,151,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,The BEST Combo for GODHEAD! - The Binding Of Isaac: Repentance #998",20,PT57M37S
Hccf5w_C26E,WE'RE BRAINSTORMING! Hunting for my first HUGE SCORE! - BALATRO #11,2024-03-24,7165,562,31,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,WE'RE BRAINSTORMING! Hunting for my first HUGE SCORE! - BALATRO #11",20,PT53M18S
vknTHSAH-AY,GUPPOLYPHEMUS - The Binding Of Isaac: Repentance #997,2024-03-24,44255,3300,156,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,GUPPOLYPHEMUS - The Binding Of Isaac: Repentance #997",20,PT34M15S
cSloAnkVXts,WE'RE ON FIRE BROTHER! - The Binding Of Isaac: Repentance #996,2024-03-23,34446,2712,94,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,WE'RE ON FIRE BROTHER! - The Binding Of Isaac: Repentance #996",20,PT41M42S
xL-vR5FF7Hg,LUCKY CAT DECK! Hunting for my first HUGE SCORE! - BALATRO #10,2024-03-22,10078,605,32,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,LUCKY CAT DECK! Hunting for my first HUGE SCORE! - BALATRO #10",20,PT1H10M27S
wwQZKmjNWJE,THE KING OF GREED - The Binding Of Isaac: Repentance #995,2024-03-22,47361,3123,100,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,THE KING OF GREED - The Binding Of Isaac: Repentance #995",20,PT55M31S
zGAzoJr453g,WHAT A START! Hunting for my first HUGE SCORE! pt. 2 - BALATRO #9,2024-03-21,6589,538,18,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,WHAT A START! Hunting for my first HUGE SCORE! pt. 2 - BALATRO #9",20,PT35M19S
e00hOPMwq0w,BROTHER BOBBY RISES - The Binding Of Isaac: Repentance #994,2024-03-21,34406,2927,160,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,BROTHER BOBBY RISES - The Binding Of Isaac: Repentance #994",20,PT47M37S
SyuAHEWDnDI,WHAT A START! Hunting for my first HUGE SCORE! - BALATRO #8,2024-03-20,8778,772,42,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,WHAT A START! Hunting for my first HUGE SCORE! - BALATRO #8",20,PT43M20S
El32NAXxJJM,777 - The Binding Of Isaac: Repentance #993,2024-03-20,41372,3240,135,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,777 - The Binding Of Isaac: Repentance #993",20,PT48M43S
q9Mpp8T-imo,We've got something cookin' here... pt. 2 - BALATRO #7,2024-03-19,5773,552,24,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,We've got something cookin' here... pt. 2 - BALATRO #7",20,PT34M11S
AVkFh0uZBhs,LAST RESORT - The Binding Of Isaac: Repentance #992,2024-03-19,36082,2910,117,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,LAST RESORT - The Binding Of Isaac: Repentance #992",20,PT50M21S
tDKq3YwHU7Y,We've got something cookin' here... - BALATRO #6,2024-03-18,9800,690,34,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,We've got something cookin' here... - BALATRO #6",20,PT1H6M11S
08ZB4yqrEVk,SLOW COOKIN' - The Binding Of Isaac: Repentance #991,2024-03-18,33589,2955,134,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,SLOW COOKIN' - The Binding Of Isaac: Repentance #991",20,PT45M34S
FswJxT5sRUo,FIRST ANTE BLUEPRINT?! pt. 2 - BALATRO #5,2024-03-17,5121,439,18,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,FIRST ANTE BLUEPRINT?! pt. 2 - BALATRO #5",20,PT22M4S
2j_WQ3jeAnY,LEGACY OF THE VOID - The Binding Of Isaac: Repentance #990,2024-03-17,35104,2847,181,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,LEGACY OF THE VOID - The Binding Of Isaac: Repentance #990",20,PT41M10S
r6tscE0zMMg,FIRST ANTE BLUEPRINT?! - BALATRO #4,2024-03-16,9748,664,44,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,The Quest For My First e! - BALATRO #3",20,PT1H55S
GciJ40h1jiw,METAL STORM - The Binding Of Isaac: Repentance #989,2024-03-16,46124,3257,108,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,METAL STORM - The Binding Of Isaac: Repentance #989",20,PT54M24S
